domain_a,domain_b,lateness_mean_days,mean_recovery_days,n_hazards_observed,n_recoveries,otif,pair,saturation,seed,status,wip_mean,wip_p95,yield_pct
qualite,logistique,188.66736111111112,2.0,8,1,1.0,qualite|logistique,0.96,43,ok,0.2,1.0,0.9399815327793167
qualite,logistique,183.66736111111112,1.0,8,2,1.0,qualite|logistique,0.96,44,ok,0.9333333333333333,1.0,0.9501278772378516
qualite,logistique,183.66736111111112,1.0,8,1,1.0,qualite|logistique,0.96,45,ok,0.9333333333333333,1.0,0.9450127877237852
qualite,logistique,187.66736111111112,1.0,8,3,1.0,qualite|logistique,0.96,46,ok,0.6666666666666666,1.0,0.9501661129568106
qualite,logistique,0.0,0.0,8,0,1.0,qualite|logistique,0.96,47,ok,0.2,1.0,0.9501385041551247
qualite,logistique,181.66736111111112,2.0,8,1,1.0,qualite|logistique,0.96,48,ok,0.2,1.0,0.9501385041551247
qualite,logistique,0.0,0.0,8,0,1.0,qualite|logistique,0.96,49,ok,0.2,1.0,0.9501385041551247
qualite,logistique,181.66736111111112,2.0,8,1,1.0,qualite|logistique,0.96,50,ok,0.2,1.0,0.945983379501385
qualite,logistique,187.66736111111112,1.5,8,2,1.0,qualite|logistique,0.96,51,ok,0.6666666666666666,1.0,0.9410299003322259
qualite,logistique,0.0,2.0,8,1,1.0,qualite|logistique,0.96,52,ok,0.2,1.0,0.938134810710988
qualite,logistique,181.66736111111112,2.0,8,1,1.0,qualite|logistique,0.96,53,ok,0.2,1.0,0.9501385041551247
qualite,logistique,0.0,2.0,8,1,1.0,qualite|logistique,0.96,54,ok,0.2,1.0,0.9501385041551247
qualite,logistique,0.0,0.0,8,0,1.0,qualite|logistique,0.96,55,ok,0.2,1.0,0.9436749769159741
qualite,logistique,0.0,2.0,8,1,1.0,qualite|logistique,0.96,56,ok,0.2,1.0,0.9399815327793167
qualite,logistique,187.66736111111112,1.5,8,2,1.0,qualite|logistique,0.96,57,ok,0.6666666666666666,1.0,0.9401993355481728
qualite,logistique,187.66736111111112,1.5,8,2,1.0,qualite|logistique,0.96,58,ok,0.6666666666666666,1.0,0.9244186046511628
qualite,logistique,0.0,0.0,8,0,1.0,qualite|logistique,0.96,59,ok,0.2,1.0,0.9450600184672207
qualite,logistique,187.66736111111112,1.5,8,2,1.0,qualite|logistique,0.96,60,ok,0.6666666666666666,1.0,0.9501661129568106
qualite,logistique,181.66736111111112,2.0,8,1,1.0,qualite|logistique,0.96,61,ok,0.2,1.0,0.9450600184672207
qualite,production,0.0,0.0,8,0,1.0,qualite|production,0.96,42,ok,0.2,1.0,0.9436749769159741
qualite,production,0.0,2.0,8,1,1.0,qualite|production,0.96,43,ok,0.2,1.0,0.9399815327793167
qualite,production,0.0,0.0,8,0,1.0,qualite|production,0.96,44,ok,0.26666666666666666,1.0,0.9501385041551247
qualite,production,0.0,0.0,8,0,1.0,qualite|production,0.96,45,ok,0.2,1.0,0.9464450600184672
qualite,production,0.0,0.0,8,0,1.0,qualite|production,0.96,46,ok,0.2,1.0,0.9469067405355494
qualite,production,0.0,0.0,8,0,1.0,qualite|production,0.96,47,ok,0.2,1.0,0.9501385041551247
qualite,production,0.0,2.0,8,1,1.0,qualite|production,0.96,48,ok,0.2,1.0,0.9501385041551247
qualite,production,0.0,0.0,8,0,1.0,qualite|production,0.96,49,ok,0.2,1.0,0.9501385041551247
qualite,production,0.0,2.0,8,1,1.0,qualite|production,0.96,50,ok,0.2,1.0,0.9450600184672207
qualite,production,0.0,2.0,8,1,1.0,qualite|production,0.96,51,ok,0.2,1.0,0.9450600184672207
qualite,production,0.0,2.0,8,1,1.0,qualite|production,0.96,52,ok,0.2,1.0,0.938134810710988
qualite,production,0.0,2.0,8,1,1.0,qualite|production,0.96,53,ok,0.2,1.0,0.9501385041551247
qualite,production,0.0,2.0,8,1,1.0,qualite|production,0.96,54,ok,0.2,1.0,0.9501385041551247
qualite,production,0.0,0.0,8,0,1.0,qualite|production,0.96,55,ok,0.2,1.0,0.9455216989843028
qualite,production,0.0,2.0,8,1,1.0,qualite|production,0.96,56,ok,0.2,1.0,0.9399815327793167
qualite,production,0.0,2.0,8,1,1.0,qualite|production,0.96,57,ok,0.2,1.0,0.9409048938134811
qualite,production,0.0,2.0,8,1,1.0,qualite|production,0.96,58,ok,0.2,1.0,0.9279778393351801
qualite,production,0.0,0.0,8,0,1.0,qualite|production,0.96,59,ok,0.2,1.0,0.9436749769159741
qualite,production,0.0,2.0,8,1,1.0,qualite|production,0.96,60,ok,0.2,1.0,0.9464450600184672
qualite,production,0.0,2.0,8,1,1.0,qualite|production,0.96,61,ok,0.2,1.0,0.9464450600184672
qualite,qualite,0.0,0.0,8,0,1.0,qualite|qualite,0.96,42,ok,0.2,1.0,0.945983379501385
qualite,qualite,0.0,2.0,8,1,1.0,qualite|qualite,0.96,43,ok,0.2,1.0,0.9344413665743305
qualite,qualite,0.0,0.0,8,0,1.0,qualite|qualite,0.96,44,ok,0.2,1.0,0.9436749769159741
qualite,qualite,0.0,0.0,8,0,1.0,qualite|qualite,0.96,45,ok,0.2,1.0,0.9469067405355494
qualite,qualite,0.0,0.0,8,0,1.0,qualite|qualite,0.96,46,ok,0.2,1.0,0.9427516158818098
qualite,qualite,0.0,0.0,8,0,1.0,qualite|qualite,0.96,47,ok,0.2,1.0,0.9473684210526315
qualite,qualite,0.0,2.0,8,1,1.0,qualite|qualite,0.96,48,ok,0.2,1.0,0.9399815327793167
qualite,qualite,0.0,0.0,8,0,1.0,qualite|qualite,0.96,49,ok,0.2,1.0,0.9399815327793167
qualite,qualite,0.0,2.0,8,1,1.0,qualite|qualite,0.96,50,ok,0.2,1.0,0.9399815327793167
qualite,qualite,0.0,2.0,8,1,1.0,qualite|qualite,0.96,51,ok,0.2,1.0,0.9385964912280702
qualite,qualite,0.0,2.0,8,1,1.0,qualite|qualite,0.96,52,ok,0.2,1.0,0.938134810710988
qualite,qualite,0.0,2.0,8,1,1.0,qualite|qualite,0.96,53,ok,0.2,1.0,0.9418282548476454
qualite,qualite,0.0,2.0,8,1,1.0,qualite|qualite,0.96,54,ok,0.2,1.0,0.945983379501385
qualite,qualite,0.0,0.0,8,0,1.0,qualite|qualite,0.96,55,ok,0.2,1.0,0.9445983379501385
qualite,qualite,0.0,2.0,8,1,1.0,qualite|qualite,0.96,56,ok,0.2,1.0,0.9399815327793167
qualite,qualite,0.0,2.0,8,1,1.0,qualite|qualite,0.96,57,ok,0.2,1.0,0.9362880886426593
qualite,qualite,0.0,2.0,8,1,1.0,qualite|qualite,0.96,58,ok,0.2,1.0,0.9298245614035088
qualite,qualite,0.0,0.0,8,0,1.0,qualite|qualite,0.96,59,ok,0.2,1.0,0.9385964912280702
qualite,qualite,0.0,2.0,8,1,1.0,qualite|qualite,0.96,60,ok,0.2,1.0,0.9409048938134811
qualite,qualite,0.0,2.0,8,1,1.0,qualite|qualite,0.96,61,ok,0.2,1.0,0.9385964912280702
